Brand Name,Year,brandspend,branddose,brandclaims,brandbens,avgspendperclaim,nomchngspend,nomchngdose,nomchngclaims,nomchngbens,nomchngspendperclaim,perchngspend,perchngdose,perchngclaims,perchngbens,perchngspendperclaim,Description
Paricalcitol*,2015,86.2,63,57,26,1.512280701754386,-1628680,-2872598.5,-64213,-8641,-18.639569845730282,-0.9991901840490798,-0.9995845211510573,-0.996925990902175,-0.9945902394106814,-0.736560327198364,"Paricalcitol is a man-made active form of vitamin D, which is needed for building and keeping strong bones. Paricalcitol is used in patients with long-term kidney disease to treat or prevent high levels of a certain natural substance made by the body (parathyroid hormone). Too much parathyroid hormone can cause serious problems such as bone disorders. Most people get enough vitamin D from exposure to the sun and from fortified food products (e.g., dairy products, vitamins). Before regular vitamin D can be used by the body, it needs to be changed to the active form by the liver and kidneys. People with kidney disease cannot make enough of the active form of vitamin D. Vitamin D helps control parathyroid hormone and the levels of certain minerals (e.g., calcium, phosphorus) that are needed for building and keeping strong bones."
Paricalcitol*,2016,1580,488,121,46,13.057851239669422,-1628680,-2872598.5,-64213,-8641,-18.639569845730282,-0.9991901840490798,-0.9995845211510573,-0.996925990902175,-0.9945902394106814,-0.736560327198364,"Paricalcitol is a man-made active form of vitamin D, which is needed for building and keeping strong bones. Paricalcitol is used in patients with long-term kidney disease to treat or prevent high levels of a certain natural substance made by the body (parathyroid hormone). Too much parathyroid hormone can cause serious problems such as bone disorders. Most people get enough vitamin D from exposure to the sun and from fortified food products (e.g., dairy products, vitamins). Before regular vitamin D can be used by the body, it needs to be changed to the active form by the liver and kidneys. People with kidney disease cannot make enough of the active form of vitamin D. Vitamin D helps control parathyroid hormone and the levels of certain minerals (e.g., calcium, phosphorus) that are needed for building and keeping strong bones."
Paricalcitol*,2017,1320,1194,198,47,6.666666666666667,-1628680,-2872598.5,-64213,-8641,-18.639569845730282,-0.9991901840490798,-0.9995845211510573,-0.996925990902175,-0.9945902394106814,-0.736560327198364,"Paricalcitol is a man-made active form of vitamin D, which is needed for building and keeping strong bones. Paricalcitol is used in patients with long-term kidney disease to treat or prevent high levels of a certain natural substance made by the body (parathyroid hormone). Too much parathyroid hormone can cause serious problems such as bone disorders. Most people get enough vitamin D from exposure to the sun and from fortified food products (e.g., dairy products, vitamins). Before regular vitamin D can be used by the body, it needs to be changed to the active form by the liver and kidneys. People with kidney disease cannot make enough of the active form of vitamin D. Vitamin D helps control parathyroid hormone and the levels of certain minerals (e.g., calcium, phosphorus) that are needed for building and keeping strong bones."
Neulasta,2013,1150000000,370729,355558,100727,3234.3527638247488,250000000,-32753,-33179,-9494,1108.3618670910364,0.21739130434782616,-0.08834755306436781,-0.09331529595734034,-0.09425476783781905,0.34268428586013455,"Pegfilgrastim is a man-made version of a certain natural substance made in your body. It is used to help your body make more white blood cells. White blood cells are important to help you fight off infections. Pegfilgrastim is given to people whose ability to make white blood cells is reduced (for instance, due to chemotherapy or exposure to large amounts of radiation)."
Neulasta,2014,1210000000,358643,343102,98432,3526.648052182733,250000000,-32753,-33179,-9494,1108.3618670910364,0.21739130434782616,-0.08834755306436781,-0.09331529595734034,-0.09425476783781905,0.34268428586013455,"Pegfilgrastim is a man-made version of a certain natural substance made in your body. It is used to help your body make more white blood cells. White blood cells are important to help you fight off infections. Pegfilgrastim is given to people whose ability to make white blood cells is reduced (for instance, due to chemotherapy or exposure to large amounts of radiation)."
Neulasta,2015,1300000000,354691,338890,96536,3836.052996547552,250000000,-32753,-33179,-9494,1108.3618670910364,0.21739130434782616,-0.08834755306436781,-0.09331529595734034,-0.09425476783781905,0.34268428586013455,"Pegfilgrastim is a man-made version of a certain natural substance made in your body. It is used to help your body make more white blood cells. White blood cells are important to help you fight off infections. Pegfilgrastim is given to people whose ability to make white blood cells is reduced (for instance, due to chemotherapy or exposure to large amounts of radiation)."
Neulasta,2016,1400000000,355238,338844,95906,4131.694821215663,250000000,-32753,-33179,-9494,1108.3618670910364,0.21739130434782616,-0.08834755306436781,-0.09331529595734034,-0.09425476783781905,0.34268428586013455,"Pegfilgrastim is a man-made version of a certain natural substance made in your body. It is used to help your body make more white blood cells. White blood cells are important to help you fight off infections. Pegfilgrastim is given to people whose ability to make white blood cells is reduced (for instance, due to chemotherapy or exposure to large amounts of radiation)."
Neulasta,2017,1400000000,337976,322379,91233,4342.714630915785,250000000,-32753,-33179,-9494,1108.3618670910364,0.21739130434782616,-0.08834755306436781,-0.09331529595734034,-0.09425476783781905,0.34268428586013455,"Pegfilgrastim is a man-made version of a certain natural substance made in your body. It is used to help your body make more white blood cells. White blood cells are important to help you fight off infections. Pegfilgrastim is given to people whose ability to make white blood cells is reduced (for instance, due to chemotherapy or exposure to large amounts of radiation)."
Krystexxa,2013,8620000,20140,2331,301,3697.9836979836978,36380000,4323,548,107,11932.443533693968,4.220417633410673,0.21464746772591847,0.2350922350922351,0.3554817275747508,3.226743141188009,Pegloticase is used to treat gout which has not responded to the usual treatments. It works by lowering high levels of uric acid in your body. Increased uric acid in your body can cause gout.
Krystexxa,2014,11700000,17204,2029,269,5766.387382947265,36380000,4323,548,107,11932.443533693968,4.220417633410673,0.21464746772591847,0.2350922350922351,0.3554817275747508,3.226743141188009,Pegloticase is used to treat gout which has not responded to the usual treatments. It works by lowering high levels of uric acid in your body. Increased uric acid in your body can cause gout.
Krystexxa,2015,18400000,18099,2133,292,8626.347866854196,36380000,4323,548,107,11932.443533693968,4.220417633410673,0.21464746772591847,0.2350922350922351,0.3554817275747508,3.226743141188009,Pegloticase is used to treat gout which has not responded to the usual treatments. It works by lowering high levels of uric acid in your body. Increased uric acid in your body can cause gout.
Krystexxa,2016,27200000,18787,2205,308,12335.600907029479,36380000,4323,548,107,11932.443533693968,4.220417633410673,0.21464746772591847,0.2350922350922351,0.3554817275747508,3.226743141188009,Pegloticase is used to treat gout which has not responded to the usual treatments. It works by lowering high levels of uric acid in your body. Increased uric acid in your body can cause gout.
Krystexxa,2017,45000000,24463,2879,408,15630.427231677666,36380000,4323,548,107,11932.443533693968,4.220417633410673,0.21464746772591847,0.2350922350922351,0.3554817275747508,3.226743141188009,Pegloticase is used to treat gout which has not responded to the usual treatments. It works by lowering high levels of uric acid in your body. Increased uric acid in your body can cause gout.
Penicillin G Procaine,2013,29700,2105,1506,1109,19.721115537848604,-23510,-1808,-1300,-980,10.327428151471786,-0.7915824915824916,-0.8589073634204276,-0.8632138114209827,-0.8836789900811541,0.5236736294988724,This medication is used to treat a wide variety of bacterial infections. This medication is known as a long-acting natural penicillin antibiotic. It works by stopping the growth of bacteria. This medication should not be used to treat gonorrhea.
Penicillin G Procaine,2014,27800,1808,1267,867,21.941594317284924,-23510,-1808,-1300,-980,10.327428151471786,-0.7915824915824916,-0.8589073634204276,-0.8632138114209827,-0.8836789900811541,0.5236736294988724,This medication is used to treat a wide variety of bacterial infections. This medication is known as a long-acting natural penicillin antibiotic. It works by stopping the growth of bacteria. This medication should not be used to treat gonorrhea.
Penicillin G Procaine,2015,26800,1443.5,939,688,28.541001064962725,-23510,-1808,-1300,-980,10.327428151471786,-0.7915824915824916,-0.8589073634204276,-0.8632138114209827,-0.8836789900811541,0.5236736294988724,This medication is used to treat a wide variety of bacterial infections. This medication is known as a long-acting natural penicillin antibiotic. It works by stopping the growth of bacteria. This medication should not be used to treat gonorrhea.
Penicillin G Procaine,2016,62000,2708,647,442,95.82689335394127,-23510,-1808,-1300,-980,10.327428151471786,-0.7915824915824916,-0.8589073634204276,-0.8632138114209827,-0.8836789900811541,0.5236736294988724,This medication is used to treat a wide variety of bacterial infections. This medication is known as a long-acting natural penicillin antibiotic. It works by stopping the growth of bacteria. This medication should not be used to treat gonorrhea.
Penicillin G Procaine,2017,6190,297,206,129,30.04854368932039,-23510,-1808,-1300,-980,10.327428151471786,-0.7915824915824916,-0.8589073634204276,-0.8632138114209827,-0.8836789900811541,0.5236736294988724,This medication is used to treat a wide variety of bacterial infections. This medication is known as a long-acting natural penicillin antibiotic. It works by stopping the growth of bacteria. This medication should not be used to treat gonorrhea.
Penicillin G Potassium*,2013,30400,49347,1025,176,29.658536585365855,24100,2851,-82,59,28.135737009544005,0.792763157894737,0.057774535432751684,-0.07999999999999996,0.3352272727272727,0.9486556064073225,This medication is used to treat a wide variety of bacterial infections. It is also used to prevent infection of the heart (bacterial endocarditis) in patients with certain heart diseases who are having surgery. This medication is known as a natural penicillin antibiotic. It works by stopping the growth of bacteria.
Penicillin G Potassium*,2014,31100,46565,699,248,44.49213161659514,24100,2851,-82,59,28.135737009544005,0.792763157894737,0.057774535432751684,-0.07999999999999996,0.3352272727272727,0.9486556064073225,This medication is used to treat a wide variety of bacterial infections. It is also used to prevent infection of the heart (bacterial endocarditis) in patients with certain heart diseases who are having surgery. This medication is known as a natural penicillin antibiotic. It works by stopping the growth of bacteria.
Penicillin G Potassium*,2015,37900,43995,823,321,46.05103280680437,24100,2851,-82,59,28.135737009544005,0.792763157894737,0.057774535432751684,-0.07999999999999996,0.3352272727272727,0.9486556064073225,This medication is used to treat a wide variety of bacterial infections. It is also used to prevent infection of the heart (bacterial endocarditis) in patients with certain heart diseases who are having surgery. This medication is known as a natural penicillin antibiotic. It works by stopping the growth of bacteria.
Penicillin G Potassium*,2016,59600,60698,860,234,69.30232558139535,24100,2851,-82,59,28.135737009544005,0.792763157894737,0.057774535432751684,-0.07999999999999996,0.3352272727272727,0.9486556064073225,This medication is used to treat a wide variety of bacterial infections. It is also used to prevent infection of the heart (bacterial endocarditis) in patients with certain heart diseases who are having surgery. This medication is known as a natural penicillin antibiotic. It works by stopping the growth of bacteria.
Penicillin G Potassium*,2017,54500,52198,943,235,57.79427359490986,24100,2851,-82,59,28.135737009544005,0.792763157894737,0.057774535432751684,-0.07999999999999996,0.3352272727272727,0.9486556064073225,This medication is used to treat a wide variety of bacterial infections. It is also used to prevent infection of the heart (bacterial endocarditis) in patients with certain heart diseases who are having surgery. This medication is known as a natural penicillin antibiotic. It works by stopping the growth of bacteria.
Piperacillin-Tazobactam*,2013,265000,99193,6182,794,42.86638628275639,-104000,-60119.5,-3374,-89,14.469796053425952,-0.39245283018867927,-0.6060861149476273,-0.5457780653510191,-0.11209068010075562,0.33755577057463865,Piperacillin/tazobactam is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Piperacillin-Tazobactam*,2014,210000,103331.5,4396,883,47.77070063694268,-104000,-60119.5,-3374,-89,14.469796053425952,-0.39245283018867927,-0.6060861149476273,-0.5457780653510191,-0.11209068010075562,0.33755577057463865,Piperacillin/tazobactam is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Piperacillin-Tazobactam*,2015,107000,40490,1884,577,56.79405520169851,-104000,-60119.5,-3374,-89,14.469796053425952,-0.39245283018867927,-0.6060861149476273,-0.5457780653510191,-0.11209068010075562,0.33755577057463865,Piperacillin/tazobactam is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Piperacillin-Tazobactam*,2016,116000,30530.5,2396,586,48.41402337228715,-104000,-60119.5,-3374,-89,14.469796053425952,-0.39245283018867927,-0.6060861149476273,-0.5457780653510191,-0.11209068010075562,0.33755577057463865,Piperacillin/tazobactam is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Piperacillin-Tazobactam*,2017,161000,39073.5,2808,705,57.33618233618234,-104000,-60119.5,-3374,-89,14.469796053425952,-0.39245283018867927,-0.6060861149476273,-0.5457780653510191,-0.11209068010075562,0.33755577057463865,Piperacillin/tazobactam is used to treat a wide variety of bacterial infections. It is a penicillin antibiotic. It works by stopping the growth of bacteria.
Nebupent,2013,56800,731,731,215,77.70177838577291,66200,312,309,52,40.56745238345786,1.165492957746479,0.4268125854993161,0.42270861833105333,0.241860465116279,0.5220916847237271,Pentamidine given by inhalation is used to prevent a serious lung infection (Pneumocystis pneumonia-PCP) in people with acquired immunodeficiency syndrome (AIDS). Pentamidine belongs to a class of drugs known as antiprotozoals. It works by killing the organism that causes the infection.
Nebupent,2014,81700,930,920,259,88.80434782608695,66200,312,309,52,40.56745238345786,1.165492957746479,0.4268125854993161,0.42270861833105333,0.241860465116279,0.5220916847237271,Pentamidine given by inhalation is used to prevent a serious lung infection (Pneumocystis pneumonia-PCP) in people with acquired immunodeficiency syndrome (AIDS). Pentamidine belongs to a class of drugs known as antiprotozoals. It works by killing the organism that causes the infection.
Nebupent,2015,104000,983,978,265,106.33946830265849,66200,312,309,52,40.56745238345786,1.165492957746479,0.4268125854993161,0.42270861833105333,0.241860465116279,0.5220916847237271,Pentamidine given by inhalation is used to prevent a serious lung infection (Pneumocystis pneumonia-PCP) in people with acquired immunodeficiency syndrome (AIDS). Pentamidine belongs to a class of drugs known as antiprotozoals. It works by killing the organism that causes the infection.
Nebupent,2016,116000,1052,1046,256,110.89866156787762,66200,312,309,52,40.56745238345786,1.165492957746479,0.4268125854993161,0.42270861833105333,0.241860465116279,0.5220916847237271,Pentamidine given by inhalation is used to prevent a serious lung infection (Pneumocystis pneumonia-PCP) in people with acquired immunodeficiency syndrome (AIDS). Pentamidine belongs to a class of drugs known as antiprotozoals. It works by killing the organism that causes the infection.
Nebupent,2017,123000,1043,1040,267,118.26923076923077,66200,312,309,52,40.56745238345786,1.165492957746479,0.4268125854993161,0.42270861833105333,0.241860465116279,0.5220916847237271,Pentamidine given by inhalation is used to prevent a serious lung infection (Pneumocystis pneumonia-PCP) in people with acquired immunodeficiency syndrome (AIDS). Pentamidine belongs to a class of drugs known as antiprotozoals. It works by killing the organism that causes the infection.
Phenergan*,2013,271000,163770.2,151562,78285,1.7880471358256027,-50000,-67127.90000000001,-60158,-29030,0.6297901579470986,-0.18450184501845024,-0.40989081041605857,-0.39692007231364057,-0.3708245513188989,0.35222234656375706,"Promethazine is used to prevent and treat nausea and vomiting related to certain conditions (such as before/after surgery, motion sickness). It is also used with other medication to treat severe allergic reactions (anaphylaxis) and reactions to blood products. It may also be used to treat milder allergic reactions when you cannot take promethazine by mouth. It may also be used to help you feel sleepy/relaxed before and after surgery, during other procedures, or during labor and delivery. It may also be used to help certain narcotic pain relievers (such as meperidine) work better. Promethazine is an antihistamine and works by blocking a certain natural substance (histamine) that your body makes during an allergic reaction. Its other effects (such as anti-nausea, calming, pain relief) may work by affecting other natural substances (such as acetylcholine) and by acting directly on certain parts of the brain. This drug is not approved for use in children younger than 2 years due to an increased risk of side effects (such as slow/shallow breathing). See also Warning section."
Phenergan*,2014,237000,145879.4,135581,70746,1.7480325414327966,-50000,-67127.90000000001,-60158,-29030,0.6297901579470986,-0.18450184501845024,-0.40989081041605857,-0.39692007231364057,-0.3708245513188989,0.35222234656375706,"Promethazine is used to prevent and treat nausea and vomiting related to certain conditions (such as before/after surgery, motion sickness). It is also used with other medication to treat severe allergic reactions (anaphylaxis) and reactions to blood products. It may also be used to treat milder allergic reactions when you cannot take promethazine by mouth. It may also be used to help you feel sleepy/relaxed before and after surgery, during other procedures, or during labor and delivery. It may also be used to help certain narcotic pain relievers (such as meperidine) work better. Promethazine is an antihistamine and works by blocking a certain natural substance (histamine) that your body makes during an allergic reaction. Its other effects (such as anti-nausea, calming, pain relief) may work by affecting other natural substances (such as acetylcholine) and by acting directly on certain parts of the brain. This drug is not approved for use in children younger than 2 years due to an increased risk of side effects (such as slow/shallow breathing). See also Warning section."
Phenergan*,2015,210000,128600.4,119609,62954,1.755720723356938,-50000,-67127.90000000001,-60158,-29030,0.6297901579470986,-0.18450184501845024,-0.40989081041605857,-0.39692007231364057,-0.3708245513188989,0.35222234656375706,"Promethazine is used to prevent and treat nausea and vomiting related to certain conditions (such as before/after surgery, motion sickness). It is also used with other medication to treat severe allergic reactions (anaphylaxis) and reactions to blood products. It may also be used to treat milder allergic reactions when you cannot take promethazine by mouth. It may also be used to help you feel sleepy/relaxed before and after surgery, during other procedures, or during labor and delivery. It may also be used to help certain narcotic pain relievers (such as meperidine) work better. Promethazine is an antihistamine and works by blocking a certain natural substance (histamine) that your body makes during an allergic reaction. Its other effects (such as anti-nausea, calming, pain relief) may work by affecting other natural substances (such as acetylcholine) and by acting directly on certain parts of the brain. This drug is not approved for use in children younger than 2 years due to an increased risk of side effects (such as slow/shallow breathing). See also Warning section."
Phenergan*,2016,187000,112608.9,106011,56878,1.7639678901246096,-50000,-67127.90000000001,-60158,-29030,0.6297901579470986,-0.18450184501845024,-0.40989081041605857,-0.39692007231364057,-0.3708245513188989,0.35222234656375706,"Promethazine is used to prevent and treat nausea and vomiting related to certain conditions (such as before/after surgery, motion sickness). It is also used with other medication to treat severe allergic reactions (anaphylaxis) and reactions to blood products. It may also be used to treat milder allergic reactions when you cannot take promethazine by mouth. It may also be used to help you feel sleepy/relaxed before and after surgery, during other procedures, or during labor and delivery. It may also be used to help certain narcotic pain relievers (such as meperidine) work better. Promethazine is an antihistamine and works by blocking a certain natural substance (histamine) that your body makes during an allergic reaction. Its other effects (such as anti-nausea, calming, pain relief) may work by affecting other natural substances (such as acetylcholine) and by acting directly on certain parts of the brain. This drug is not approved for use in children younger than 2 years due to an increased risk of side effects (such as slow/shallow breathing). See also Warning section."
Phenergan*,2017,221000,96642.3,91404,49255,2.4178372937727013,-50000,-67127.90000000001,-60158,-29030,0.6297901579470986,-0.18450184501845024,-0.40989081041605857,-0.39692007231364057,-0.3708245513188989,0.35222234656375706,"Promethazine is used to prevent and treat nausea and vomiting related to certain conditions (such as before/after surgery, motion sickness). It is also used with other medication to treat severe allergic reactions (anaphylaxis) and reactions to blood products. It may also be used to treat milder allergic reactions when you cannot take promethazine by mouth. It may also be used to help you feel sleepy/relaxed before and after surgery, during other procedures, or during labor and delivery. It may also be used to help certain narcotic pain relievers (such as meperidine) work better. Promethazine is an antihistamine and works by blocking a certain natural substance (histamine) that your body makes during an allergic reaction. Its other effects (such as anti-nausea, calming, pain relief) may work by affecting other natural substances (such as acetylcholine) and by acting directly on certain parts of the brain. This drug is not approved for use in children younger than 2 years due to an increased risk of side effects (such as slow/shallow breathing). See also Warning section."
Ddavp*,2013,565000,97016,3891,3304,145.20688768953997,393000,-18291,-701,-537,155.10659193428447,0.6955752212389381,-0.18853591160220995,-0.1801593420714469,-0.1625302663438256,1.0681765472854883,"Desmopressin is used to control the amount of urine your kidneys make. Normally, the amount of urine you make is controlled by a certain substance in the body called vasopressin. In people who have ""water diabetes"" (diabetes insipidus) or certain kinds of head injury or brain surgery, the body does not make enough vasopressin. Desmopressin is a man-made form of vasopressin and is used to replace a low level of vasopressin. This medication helps to control increased thirst and too much urination due to these conditions, and helps prevent dehydration. Desmopressin is also used to control bleeding caused by surgery or injuries in people with certain bleeding problems (hemophilia A, type 1 von Willebrand's disease). It works by helping the body with normal blood clotting."
Ddavp*,2014,538000,102456.9,4287,3594,125.49568462794495,393000,-18291,-701,-537,155.10659193428447,0.6955752212389381,-0.18853591160220995,-0.1801593420714469,-0.1625302663438256,1.0681765472854883,"Desmopressin is used to control the amount of urine your kidneys make. Normally, the amount of urine you make is controlled by a certain substance in the body called vasopressin. In people who have ""water diabetes"" (diabetes insipidus) or certain kinds of head injury or brain surgery, the body does not make enough vasopressin. Desmopressin is a man-made form of vasopressin and is used to replace a low level of vasopressin. This medication helps to control increased thirst and too much urination due to these conditions, and helps prevent dehydration. Desmopressin is also used to control bleeding caused by surgery or injuries in people with certain bleeding problems (hemophilia A, type 1 von Willebrand's disease). It works by helping the body with normal blood clotting."
Ddavp*,2015,691000,100692,4241,3583,162.93327045508136,393000,-18291,-701,-537,155.10659193428447,0.6955752212389381,-0.18853591160220995,-0.1801593420714469,-0.1625302663438256,1.0681765472854883,"Desmopressin is used to control the amount of urine your kidneys make. Normally, the amount of urine you make is controlled by a certain substance in the body called vasopressin. In people who have ""water diabetes"" (diabetes insipidus) or certain kinds of head injury or brain surgery, the body does not make enough vasopressin. Desmopressin is a man-made form of vasopressin and is used to replace a low level of vasopressin. This medication helps to control increased thirst and too much urination due to these conditions, and helps prevent dehydration. Desmopressin is also used to control bleeding caused by surgery or injuries in people with certain bleeding problems (hemophilia A, type 1 von Willebrand's disease). It works by helping the body with normal blood clotting."
Ddavp*,2016,1420000,102375,4253,3709,333.88196567129086,393000,-18291,-701,-537,155.10659193428447,0.6955752212389381,-0.18853591160220995,-0.1801593420714469,-0.1625302663438256,1.0681765472854883,"Desmopressin is used to control the amount of urine your kidneys make. Normally, the amount of urine you make is controlled by a certain substance in the body called vasopressin. In people who have ""water diabetes"" (diabetes insipidus) or certain kinds of head injury or brain surgery, the body does not make enough vasopressin. Desmopressin is a man-made form of vasopressin and is used to replace a low level of vasopressin. This medication helps to control increased thirst and too much urination due to these conditions, and helps prevent dehydration. Desmopressin is also used to control bleeding caused by surgery or injuries in people with certain bleeding problems (hemophilia A, type 1 von Willebrand's disease). It works by helping the body with normal blood clotting."
Ddavp*,2017,958000,78725,3190,2767,300.31347962382443,393000,-18291,-701,-537,155.10659193428447,0.6955752212389381,-0.18853591160220995,-0.1801593420714469,-0.1625302663438256,1.0681765472854883,"Desmopressin is used to control the amount of urine your kidneys make. Normally, the amount of urine you make is controlled by a certain substance in the body called vasopressin. In people who have ""water diabetes"" (diabetes insipidus) or certain kinds of head injury or brain surgery, the body does not make enough vasopressin. Desmopressin is a man-made form of vasopressin and is used to replace a low level of vasopressin. This medication helps to control increased thirst and too much urination due to these conditions, and helps prevent dehydration. Desmopressin is also used to control bleeding caused by surgery or injuries in people with certain bleeding problems (hemophilia A, type 1 von Willebrand's disease). It works by helping the body with normal blood clotting."
Progesterone*,2013,986,621,584,163,1.6883561643835616,-111,14,50,-37,-0.30822998141826186,-0.11257606490872207,0.02254428341384873,0.08561643835616439,-0.22699386503067487,-0.1825621796635547,"Progesterone is a type of female hormone (progestin). This medication is similar to the progesterone that your body naturally makes. It is given to replace the hormone when your body is not making enough of it. In women who are not pregnant and have not gone through menopause, this medication is used to restore normal menstrual periods that have stopped for several months (amenorrhea). It is also used to treat abnormal bleeding from the uterus that is due to low hormone levels and not other causes (e.g., fibroids, cancer of the uterus). Progesterone must not be used to test for pregnancy. Progestins are not effective in preventing miscarriages."
Progesterone*,2014,666,583,581,148,1.1462994836488813,-111,14,50,-37,-0.30822998141826186,-0.11257606490872207,0.02254428341384873,0.08561643835616439,-0.22699386503067487,-0.1825621796635547,"Progesterone is a type of female hormone (progestin). This medication is similar to the progesterone that your body naturally makes. It is given to replace the hormone when your body is not making enough of it. In women who are not pregnant and have not gone through menopause, this medication is used to restore normal menstrual periods that have stopped for several months (amenorrhea). It is also used to treat abnormal bleeding from the uterus that is due to low hormone levels and not other causes (e.g., fibroids, cancer of the uterus). Progesterone must not be used to test for pregnancy. Progestins are not effective in preventing miscarriages."
Progesterone*,2015,576,494,475,150,1.2126315789473685,-111,14,50,-37,-0.30822998141826186,-0.11257606490872207,0.02254428341384873,0.08561643835616439,-0.22699386503067487,-0.1825621796635547,"Progesterone is a type of female hormone (progestin). This medication is similar to the progesterone that your body naturally makes. It is given to replace the hormone when your body is not making enough of it. In women who are not pregnant and have not gone through menopause, this medication is used to restore normal menstrual periods that have stopped for several months (amenorrhea). It is also used to treat abnormal bleeding from the uterus that is due to low hormone levels and not other causes (e.g., fibroids, cancer of the uterus). Progesterone must not be used to test for pregnancy. Progestins are not effective in preventing miscarriages."
Progesterone*,2016,719,639,617,154,1.1653160453808753,-111,14,50,-37,-0.30822998141826186,-0.11257606490872207,0.02254428341384873,0.08561643835616439,-0.22699386503067487,-0.1825621796635547,"Progesterone is a type of female hormone (progestin). This medication is similar to the progesterone that your body naturally makes. It is given to replace the hormone when your body is not making enough of it. In women who are not pregnant and have not gone through menopause, this medication is used to restore normal menstrual periods that have stopped for several months (amenorrhea). It is also used to treat abnormal bleeding from the uterus that is due to low hormone levels and not other causes (e.g., fibroids, cancer of the uterus). Progesterone must not be used to test for pregnancy. Progestins are not effective in preventing miscarriages."
Progesterone*,2017,875,635,634,126,1.3801261829652998,-111,14,50,-37,-0.30822998141826186,-0.11257606490872207,0.02254428341384873,0.08561643835616439,-0.22699386503067487,-0.1825621796635547,"Progesterone is a type of female hormone (progestin). This medication is similar to the progesterone that your body naturally makes. It is given to replace the hormone when your body is not making enough of it. In women who are not pregnant and have not gone through menopause, this medication is used to restore normal menstrual periods that have stopped for several months (amenorrhea). It is also used to treat abnormal bleeding from the uterus that is due to low hormone levels and not other causes (e.g., fibroids, cancer of the uterus). Progesterone must not be used to test for pregnancy. Progestins are not effective in preventing miscarriages."
Fluphenazine Decanoate,2013,355000,23796,11655,2039,30.45903045903046,-233000,-15976,-7023,-1227,-4.120515778546867,-0.6563380281690141,-0.6713733400571524,-0.6025740025740025,-0.601765571358509,-0.1352805954900387,"This medication is a long-acting form of fluphenazine that is used to treat certain mental/mood problems (chronic schizophrenia). Fluphenazine decanoate is usually used in patients who have benefited from regular doses of short-acting forms of fluphenazine and who may benefit from long-term (maintenance) treatment with less frequent dosing. Fluphenazine belongs to a class of medications called phenothiazines and is also referred to as a neuroleptic. It works by affecting the balance of natural chemicals (neurotransmitters) in the brain. Some of the benefits of continued use of this medication include reduced episodes of hallucinations, delusions, or bizarre behaviors that occur in patients with schizophrenia. This product does not work right away. It may take 1-3 days to notice an effect from this drug, and up to 4 days to experience the full effect. For severe agitation or other symptoms, use a short-acting medication as directed by your doctor. This medication is not recommended for use in children under 12 years of age. Also, it should not be used to manage behavioral problems in patients with mental retardation."
Fluphenazine Decanoate,2014,345000,18994,9576,1498,36.02756892230576,-233000,-15976,-7023,-1227,-4.120515778546867,-0.6563380281690141,-0.6713733400571524,-0.6025740025740025,-0.601765571358509,-0.1352805954900387,"This medication is a long-acting form of fluphenazine that is used to treat certain mental/mood problems (chronic schizophrenia). Fluphenazine decanoate is usually used in patients who have benefited from regular doses of short-acting forms of fluphenazine and who may benefit from long-term (maintenance) treatment with less frequent dosing. Fluphenazine belongs to a class of medications called phenothiazines and is also referred to as a neuroleptic. It works by affecting the balance of natural chemicals (neurotransmitters) in the brain. Some of the benefits of continued use of this medication include reduced episodes of hallucinations, delusions, or bizarre behaviors that occur in patients with schizophrenia. This product does not work right away. It may take 1-3 days to notice an effect from this drug, and up to 4 days to experience the full effect. For severe agitation or other symptoms, use a short-acting medication as directed by your doctor. This medication is not recommended for use in children under 12 years of age. Also, it should not be used to manage behavioral problems in patients with mental retardation."
Fluphenazine Decanoate,2015,251000,13195.3,6826,1266,36.77116905947847,-233000,-15976,-7023,-1227,-4.120515778546867,-0.6563380281690141,-0.6713733400571524,-0.6025740025740025,-0.601765571358509,-0.1352805954900387,"This medication is a long-acting form of fluphenazine that is used to treat certain mental/mood problems (chronic schizophrenia). Fluphenazine decanoate is usually used in patients who have benefited from regular doses of short-acting forms of fluphenazine and who may benefit from long-term (maintenance) treatment with less frequent dosing. Fluphenazine belongs to a class of medications called phenothiazines and is also referred to as a neuroleptic. It works by affecting the balance of natural chemicals (neurotransmitters) in the brain. Some of the benefits of continued use of this medication include reduced episodes of hallucinations, delusions, or bizarre behaviors that occur in patients with schizophrenia. This product does not work right away. It may take 1-3 days to notice an effect from this drug, and up to 4 days to experience the full effect. For severe agitation or other symptoms, use a short-acting medication as directed by your doctor. This medication is not recommended for use in children under 12 years of age. Also, it should not be used to manage behavioral problems in patients with mental retardation."
