Manufacturer,Year,avg_spend_per_claim_status,manufacturer_diff,price_status_drugs
Dyax Corp./Shir,2016,at_average,0,1
Dyax Corp./Shir,2017,at_average,0,1
Eagle Pharmaceu,2015,above_average,43589,1
Eagle Pharmaceu,2016,below_average,-38810,1
Eagle Pharmaceu,2017,below_average,-169000,1
Eci Pharmaceuti,2014,above_average,47428,2
Eci Pharmaceuti,2015,above_average,95627.0000000004,1
Eci Pharmaceuti,2015,below_average,-719781.6,2
Eci Pharmaceuti,2016,above_average,179894.40000000008,2
Eci Pharmaceuti,2016,below_average,-6053.999999999871,1
Eci Pharmaceuti,2017,above_average,598123.4000000003,3
Edenbridge Phar,2013,above_average,460616,1
Edenbridge Phar,2013,below_average,-42461.99999999998,1
Edenbridge Phar,2014,above_average,343224,1
Edenbridge Phar,2014,at_average,0,1
Edenbridge Phar,2014,below_average,-24625,1
Edenbridge Phar,2015,above_average,772268.6,2
Edenbridge Phar,2015,at_average,0,1
Edenbridge Phar,2015,below_average,-47637.00000000002,1
Edenbridge Phar,2016,above_average,2229574.200000001,2
Edenbridge Phar,2016,at_average,0,1
Edenbridge Phar,2016,below_average,-32175,1
Edenbridge Phar,2017,above_average,1984525.000000001,4
Edenbridge Phar,2017,at_average,0,1
Edenbridge Phar,2017,below_average,-48581.60000000001,2
Edgemont/Almati,2013,above_average,1349555,1
Edgemont/Almati,2013,at_average,0,1
Edgemont/Almati,2014,above_average,3440027,1
Edgemont/Almati,2014,at_average,0,1
Edgemont/Almati,2015,above_average,5792995.8,1
Edgemont/Almati,2015,at_average,0,1
Edgemont/Almati,2016,above_average,6894003.199999999,1
Edgemont/Almati,2016,at_average,0,1
Edgemont/Almati,2017,above_average,8481024.2,1
Edgemont/Almati,2017,at_average,0,1
Edwards Pharm.,2013,at_average,0,1
Edwards Pharm.,2014,at_average,0,1
Edwards Pharm.,2015,at_average,0,1
Edwards Pharm.,2016,at_average,0,1
Edwards Pharm.,2017,at_average,0,1
Eisai Inc.,2013,at_average,0,8
Eisai Inc.,2014,at_average,0,9
Eisai Inc.,2015,at_average,0,11
Eisai Inc.,2016,at_average,0,11
Eisai Inc.,2017,at_average,0,11
Eli Lilly & Co.,2013,at_average,0,27
Eli Lilly & Co.,2014,at_average,0,31
Eli Lilly & Co.,2015,at_average,0,32
Eli Lilly & Co.,2016,at_average,0,32
Eli Lilly & Co.,2017,at_average,0,38
Eli Lilly & Co.*,2013,at_average,0,1
Eli Lilly & Co.*,2014,at_average,0,1
Eli Lilly & Co.*,2015,at_average,0,1
Eli Lilly & Co.*,2016,at_average,0,1
Eli Lilly & Co.*,2017,at_average,0,1
"Emd Serono, Inc",2013,at_average,0,4
"Emd Serono, Inc",2014,at_average,0,4
"Emd Serono, Inc",2015,at_average,0,4
"Emd Serono, Inc",2016,at_average,0,4
"Emd Serono, Inc",2017,at_average,0,4
Endo Pharm Inc.,2013,at_average,0,7
Endo Pharm Inc.,2014,at_average,0,8
Endo Pharm Inc.,2015,at_average,0,9
Endo Pharm Inc.,2016,at_average,0,9
Endo Pharm Inc.,2017,at_average,0,10
Endo Pharma/Bio,2017,at_average,0,1
Endo/Aytu Biosc,2015,at_average,0,1
Endo/Aytu Biosc,2016,at_average,0,1
Endo/Aytu Biosc,2017,at_average,0,1
Epic Pharma LLC,2013,below_average,-3834568.4000000004,8
Epic Pharma LLC,2014,above_average,6717.600000000003,1
Epic Pharma LLC,2014,below_average,-1829064.8599999999,10
Epic Pharma LLC,2015,above_average,3779198,5
Epic Pharma LLC,2015,at_average,0,1
Epic Pharma LLC,2015,below_average,-814707.64,8
Epic Pharma LLC,2016,above_average,4768071,3
Epic Pharma LLC,2016,at_average,0,1
Epic Pharma LLC,2016,below_average,-1976933.5900000012,10
Epic Pharma LLC,2017,above_average,5384222.550000001,9
Epic Pharma LLC,2017,below_average,-879952.8999999994,8
Equaline Vitami,2013,below_average,-42733.50000000001,2
Equaline Vitami,2014,below_average,-50804.899999999994,2
Equaline Vitami,2015,below_average,-41474.49999999999,2
Equaline Vitami,2016,below_average,-17590.800000000003,2
Equaline Vitami,2017,below_average,-6813.6,2
"Exact-Rx, Inc.",2013,below_average,-15532,1
"Exact-Rx, Inc.",2014,at_average,0,1
"Exact-Rx, Inc.",2015,above_average,20542.800000000007,1
"Exact-Rx, Inc.",2016,above_average,25307.099999999995,1
"Exact-Rx, Inc.",2017,above_average,3790.9999999999995,1
Excellium Pharm,2013,above_average,2261718.34,1
Excellium Pharm,2013,below_average,-576740.8999999999,6
Excellium Pharm,2014,above_average,1772419.54,2
Excellium Pharm,2014,below_average,-851924.2800000001,5
Excellium Pharm,2015,above_average,172514.84999999986,2
Excellium Pharm,2015,below_average,-1824670.6800000006,5
Excellium Pharm,2016,above_average,116959.91000000009,2
Excellium Pharm,2016,below_average,-1327561.0799999998,5
Excellium Pharm,2017,above_average,872.4800000000008,1
Excellium Pharm,2017,below_average,-310061.08,6
Exel Int'L Inc.,2013,at_average,0,1
Exel Int'L Inc.,2014,at_average,0,1
Exel Int'L Inc.,2015,at_average,0,1
Exel Int'L Inc.,2016,at_average,0,1
Exel Int'L Inc.,2017,at_average,0,1
Exelan Pharmace,2013,above_average,464.00000000000017,1
Exelan Pharmace,2013,below_average,-96102.79000000001,10
Exelan Pharmace,2014,above_average,2608.2,3
Exelan Pharmace,2014,below_average,-292659.63,12
Exelan Pharmace,2015,above_average,65360.03000000001,6
Exelan Pharmace,2015,below_average,-471611.7899999999,12
Exelan Pharmace,2016,above_average,169408.17999999996,6
Exelan Pharmace,2016,below_average,-593195.94,12
Exelan Pharmace,2017,above_average,233626.06999999995,6
Exelan Pharmace,2017,below_average,-845643.2999999999,14
"Exelixis, Inc.",2013,at_average,0,1
"Exelixis, Inc.",2014,at_average,0,1
"Exelixis, Inc.",2015,at_average,0,1
"Exelixis, Inc.",2016,at_average,0,1
"Exelixis, Inc.",2017,at_average,0,2
"Exeltis USA, In",2014,at_average,0,3
"Exeltis USA, In",2015,at_average,0,3
"Exeltis USA, In",2016,at_average,0,3
"Exeltis USA, In",2017,at_average,0,5
Facet Technolog,2015,at_average,0,1
Facet Technolog,2016,at_average,0,1
Facet Technolog,2017,at_average,0,1
Ferring Ph Inc,2013,at_average,0,3
Ferring Ph Inc,2013,below_average,-79932.6,1
Ferring Ph Inc,2014,at_average,0,3
Ferring Ph Inc,2014,below_average,-45705.6,1
Ferring Ph Inc,2015,at_average,0,4
Ferring Ph Inc,2015,below_average,-22725,1
Ferring Ph Inc,2016,at_average,0,4
Ferring Ph Inc,2016,below_average,-8365,1
Ferring Ph Inc,2017,at_average,0,4
Ferring Ph Inc,2017,below_average,-1876.1999999999998,1
Ferring Ph Inc*,2017,at_average,0,1
Forest Pharmace,2015,above_average,8740,1
Forest Pharmace,2016,below_average,-5220,1
Forest Pharmace,2017,below_average,-7221,1
Forest/Allergan,2013,at_average,0,7
Forest/Allergan,2014,at_average,0,7
Forest/Allergan,2014,below_average,-1996947,1
Forest/Allergan,2015,at_average,0,9
Forest/Allergan,2016,at_average,0,9
Forest/Allergan,2017,at_average,0,9
Fougera,2013,above_average,15600.90000000001,1
Fougera,2014,below_average,-21831,1
Fougera,2015,below_average,-14628,1
Fougera,2016,above_average,5756.900000000011,1
Fougera,2017,above_average,2823.399999999998,1
Fougera/Sandoz,2013,above_average,24434883.3,15
Fougera/Sandoz,2013,at_average,0,1
Fougera/Sandoz,2013,below_average,-20752856,16
Fougera/Sandoz,2014,above_average,14850015.3,15
Fougera/Sandoz,2014,at_average,0,1
Fougera/Sandoz,2014,below_average,-20378315.250000004,17
Fougera/Sandoz,2015,above_average,18857471.3,14
Fougera/Sandoz,2015,at_average,0,1
Fougera/Sandoz,2015,below_average,-23205877.84,18
Fougera/Sandoz,2016,above_average,20442528.9,16
Fougera/Sandoz,2016,at_average,0,1
Fougera/Sandoz,2016,below_average,-50024235.75,16
Fougera/Sandoz,2017,above_average,46209873.300000004,20
Fougera/Sandoz,2017,at_average,0,1
Fougera/Sandoz,2017,below_average,-20533500.3,14
Fougera/Sandoz*,2013,below_average,-27555.5,1
Fougera/Sandoz*,2014,above_average,277645,1
Fougera/Sandoz*,2015,above_average,337671.50000000023,1
Fougera/Sandoz*,2016,above_average,249473.3999999998,1
Fougera/Sandoz*,2017,above_average,764947.5000000002,1
Fresenius Kabi,2013,at_average,0,1
Fresenius Kabi,2013,below_average,-5167.799999999999,1
Fresenius Kabi,2014,at_average,0,1
Fresenius Kabi,2014,below_average,-6025.800000000001,1
Fresenius Kabi,2015,at_average,0,1
Fresenius Kabi,2015,below_average,-7615.579999999999,1
Fresenius Kabi,2016,at_average,0,1
Fresenius Kabi,2016,below_average,-8504.76,1
Fresenius Kabi,2017,above_average,781924.57,6
Fresenius Kabi,2017,at_average,0,1
Fresenius Kabi,2017,below_average,-122497.24999999999,3
Fresenius Med,2013,at_average,0,1
Fresenius Med,2014,at_average,0,2
Fresenius Med,2015,at_average,0,2
Fresenius Med,2016,at_average,0,2
Fresenius Med,2017,at_average,0,2
G & W Labs.,2013,above_average,1164613,3
G & W Labs.,2013,at_average,0,2
G & W Labs.,2013,below_average,-3675260.5,5
G & W Labs.,2014,above_average,2684566.6,4
G & W Labs.,2014,at_average,0,2
G & W Labs.,2014,below_average,-5297779.2,5
G & W Labs.,2015,above_average,4515056.2,6
G & W Labs.,2015,at_average,0,2
G & W Labs.,2015,below_average,-5862328.6,7
G & W Labs.,2016,above_average,6581159.799999999,7
G & W Labs.,2016,at_average,0,2
G & W Labs.,2016,below_average,-5352171.4,6
G & W Labs.,2017,above_average,14131750.899999999,8
G & W Labs.,2017,at_average,0,3
G & W Labs.,2017,below_average,-23733857.4,15
G.M. Pharm,2017,at_average,0,1
Galderma Labora,2013,at_average,0,10
Galderma Labora,2014,at_average,0,10
Galderma Labora,2015,at_average,0,12
Galderma Labora,2016,at_average,0,12
Galderma Labora,2017,at_average,0,13
Galen US Incorp,2014,at_average,0,1
Galen US Incorp,2015,at_average,0,1
Galen US Incorp,2016,at_average,0,1
Galen US Incorp,2017,at_average,0,1
Galena Biopharm,2017,at_average,0,1
Gate Pharm,2013,at_average,0,1
Gate Pharm,2014,at_average,0,1
Gate Pharm,2015,at_average,0,1
Gate Pharm,2016,at_average,0,1
Gate Pharm,2017,at_average,0,1
Gavis/Lupin,2013,above_average,108965.80000000031,3
Gavis/Lupin,2013,at_average,0,7
Gavis/Lupin,2013,below_average,-264419.9,4
Gavis/Lupin,2014,above_average,242979.1,5
Gavis/Lupin,2014,at_average,0,6
Gavis/Lupin,2014,below_average,-141906.39999999997,4
Gavis/Lupin,2015,above_average,891872.7999999997,9
Gavis/Lupin,2015,at_average,0,6
Gavis/Lupin,2015,below_average,-169562.49999999997,4
Gavis/Lupin,2016,above_average,1976458.4,9
Gavis/Lupin,2016,at_average,0,7
Gavis/Lupin,2016,below_average,-260704.69999999992,3
Gavis/Lupin,2017,above_average,3596376.6999999997,12
Gavis/Lupin,2017,at_average,0,4
Gavis/Lupin,2017,below_average,-583117.5,8
Gemini Laborato,2014,at_average,0,1
Gemini Laborato,2015,at_average,0,1
Gemini Laborato,2016,at_average,0,1
Gemini Laborato,2017,above_average,688864,1
Gemini Laborato,2017,at_average,0,3
"Genentech, Inc.",2013,above_average,1530590,2
"Genentech, Inc.",2013,at_average,0,18
"Genentech, Inc.",2014,above_average,1233909,2
"Genentech, Inc.",2014,at_average,0,19
"Genentech, Inc.",2015,above_average,792352,2
"Genentech, Inc.",2015,at_average,0,20
"Genentech, Inc.",2016,above_average,349135,2
"Genentech, Inc.",2016,at_average,0,20
"Genentech, Inc.",2017,above_average,507046,2
"Genentech, Inc.",2017,at_average,0,24
"Genentech, Inc.*",2013,at_average,0,1
"Genentech, Inc.*",2014,at_average,0,1
"Genentech, Inc.*",2015,at_average,0,1
"Genentech, Inc.*",2016,at_average,0,1
"Genentech, Inc.*",2017,at_average,0,1
Genzyme,2013,at_average,0,6
Genzyme,2014,at_average,0,6
Genzyme,2015,at_average,0,7
Genzyme,2016,at_average,0,7
Genzyme,2017,at_average,0,8
Gilead Sciences,2013,at_average,0,9
Gilead Sciences,2014,at_average,0,12
Gilead Sciences,2015,at_average,0,12
Gilead Sciences,2016,at_average,0,12
Gilead Sciences,2017,at_average,0,18
Glaxosmithkline,2013,at_average,0,47
Glaxosmithkline,2014,at_average,0,50
Glaxosmithkline,2015,at_average,0,52
Glaxosmithkline,2016,at_average,0,52
Glaxosmithkline,2017,at_average,0,51
Glaxosmithkline,2017,below_average,-1049020,3
Glaxosmithkline*,2013,at_average,0,1
Glaxosmithkline*,2014,at_average,0,1
Glaxosmithkline*,2015,at_average,0,1
Glaxosmithkline*,2016,at_average,0,1
Glaxosmithkline*,2017,at_average,0,1
Glenmark Pharma,2013,above_average,111077395.74000001,36
Glenmark Pharma,2013,at_average,0,8
Glenmark Pharma,2013,below_average,-17063660.099999994,20
Glenmark Pharma,2014,above_average,82430309.58000001,31
Glenmark Pharma,2014,at_average,0,8
Glenmark Pharma,2014,below_average,-20372789.130000006,27
Glenmark Pharma,2015,above_average,81862797.3,36
Glenmark Pharma,2015,at_average,0,7
Glenmark Pharma,2015,below_average,-32223735.169999998,32
Glenmark Pharma,2016,above_average,97166687.62999998,36
Glenmark Pharma,2016,at_average,0,9
Glenmark Pharma,2016,below_average,-32004608.769999996,30
Glenmark Pharma,2017,above_average,116431807.64,40
Glenmark Pharma,2017,at_average,0,7
Glenmark Pharma,2017,below_average,-46625705.48,39
Global Diabetic,2013,above_average,195022.1,4
Global Diabetic,2013,below_average,-3704.7999999999997,1
Global Diabetic,2014,above_average,393622.5000000001,4
Global Diabetic,2014,below_average,-23918.399999999998,1
Global Diabetic,2015,above_average,740980.8000000002,4
Global Diabetic,2015,below_average,-86996,1
Global Diabetic,2016,above_average,1072491.8999999997,4
Global Diabetic,2016,below_average,-74678.1,1
Global Diabetic,2017,above_average,1778732.8000000003,4
Global Diabetic,2017,below_average,-206636.5,1
Global Pharm,2013,above_average,5798390.299999999,13
Global Pharm,2013,at_average,0,4
Global Pharm,2013,below_average,-69853523.5,11
Global Pharm,2014,above_average,22458928.300000004,16
Global Pharm,2014,at_average,0,3
Global Pharm,2014,below_average,-50630140.599999994,10
Global Pharm,2015,above_average,53273419.9,17
Global Pharm,2015,at_average,0,4
Global Pharm,2015,below_average,-24128466.9,10
Global Pharm,2016,above_average,94882583.60000001,17
Global Pharm,2016,at_average,0,5
Global Pharm,2016,below_average,-2959560.6,9
Global Pharm,2017,above_average,42980902.699999996,14
Global Pharm,2017,at_average,0,4
Global Pharm,2017,below_average,-6268013.0000000065,15
Global/Impax,2017,above_average,9185.4,1
Global/Impax,2017,below_average,-45067.2,2
Good Neighbor,2013,above_average,284.28,1
Good Neighbor,2013,below_average,-24058.600000000002,6
Good Neighbor,2014,below_average,-29765.89999999999,7
Good Neighbor,2015,below_average,-21030.56,7
Good Neighbor,2016,below_average,-10525.45,7
Good Neighbor,2017,below_average,-12131.96,7
Greenstone LLC.,2013,above_average,34048584.19999999,16
Greenstone LLC.,2013,at_average,0,8
Greenstone LLC.,2013,below_average,-12866786.800000003,15
Greenstone LLC.,2014,above_average,43366004.99999999,20
Greenstone LLC.,2014,at_average,0,7
Greenstone LLC.,2014,below_average,-11059239.989999996,20
Greenstone LLC.,2015,above_average,40801661.04999999,26
Greenstone LLC.,2015,at_average,0,5
Greenstone LLC.,2015,below_average,-13045803.559999995,20
Greenstone LLC.,2016,above_average,40952033.680000015,17
Greenstone LLC.,2016,at_average,0,5
Greenstone LLC.,2016,below_average,-12926078.67,29
Greenstone LLC.,2017,above_average,38041368.169999994,18
Greenstone LLC.,2017,at_average,0,4
Greenstone LLC.,2017,below_average,-15046981.390000002,33
Greenstone LLC.*,2013,above_average,2118177,1
Greenstone LLC.*,2013,below_average,-249122.89999999944,1
Greenstone LLC.*,2014,above_average,2978480.4,2
Greenstone LLC.*,2015,above_average,3371315.700000001,2
Greenstone LLC.*,2016,above_average,3247118.7999999993,2
Greenstone LLC.*,2017,above_average,4104686.4000000004,2
Greer Laborator,2017,at_average,0,1
Grifols,2013,at_average,0,1
Grifols,2014,at_average,0,1
Grifols,2015,at_average,0,1
Grifols,2016,at_average,0,1
Grifols,2017,at_average,0,1
Grifols Therape,2013,at_average,0,3
Grifols Therape,2014,at_average,0,3
Grifols Therape,2015,above_average,348.5000000000001,1
Grifols Therape,2015,at_average,0,3
Grifols Therape,2016,at_average,0,3
Grifols Therape,2016,below_average,-20682.20000000001,1
Grifols Therape,2017,at_average,0,3
Grifols Therape,2017,below_average,-7303.199999999931,1
"Gsms, Inc.",2013,below_average,-138721.78999999998,7
"Gsms, Inc.",2014,below_average,-146855.81,12
"Gsms, Inc.",2015,below_average,-400355.49,21
"Gsms, Inc.",2016,above_average,846.1999999999997,2
"Gsms, Inc.",2016,below_average,-217729.8,20
"Gsms, Inc.",2017,above_average,406,1
"Gsms, Inc.",2017,below_average,-216760.28999999998,29
Guardian Chem.,2013,at_average,0,1
Guardian Chem.,2014,at_average,0,1
Guardian Chem.,2015,at_average,0,1
Guardian Chem.,2016,at_average,0,1
Guardian Chem.,2017,at_average,0,1
H2 Pharma LLC,2014,above_average,516327.6,1
H2 Pharma LLC,2015,above_average,1742910,1
H2 Pharma LLC,2016,above_average,1018952.1,1
H2 Pharma LLC,2017,above_average,86789.8,1
Halton Laborato,2017,below_average,-159735,1
Harris Pharm,2013,above_average,138416.30000000005,3
Harris Pharm,2013,below_average,-79725.99999999974,2
Harris Pharm,2014,above_average,219287,2
Harris Pharm,2014,below_average,-183617.3000000002,4
Harris Pharm,2015,above_average,390469.79999999993,5
Harris Pharm,2015,below_average,-329022.6000000001,2
Harris Pharm,2016,above_average,845384.5,5
Harris Pharm,2016,below_average,-618020,2
Harris Pharm,2017,above_average,969670,4
Harris Pharm,2017,below_average,-1217298.2000000002,5
Hawthorn Pharm,2013,at_average,0,1
Hawthorn Pharm,2014,at_average,0,1
Hawthorn Pharm,2015,at_average,0,1
Hawthorn Pharm,2016,at_average,0,1
Hawthorn Pharm,2017,at_average,0,1
Healthpoint Med,2013,at_average,0,1
Healthpoint Med,2014,at_average,0,1
Healthpoint Med,2015,at_average,0,1
Healthpoint Med,2016,at_average,0,1
Healthpoint Med,2017,below_average,-580277,1
Hercon,2013,below_average,-499126.80000000016,1
Hercon,2014,below_average,-613939.2000000001,1
Hercon,2015,below_average,-469154.0999999998,1
Hercon,2016,below_average,-476063.9999999999,1
Hercon,2017,below_average,-403151.40000000014,1
Heritage Pharma,2013,above_average,8517463.220000003,20
Heritage Pharma,2013,at_average,0,5
Heritage Pharma,2013,below_average,-8194814.760000002,12
Heritage Pharma,2014,above_average,8598449.719999997,21
Heritage Pharma,2014,at_average,0,8
Heritage Pharma,2014,below_average,-16369005.770000001,14
Heritage Pharma,2015,above_average,6967236.37,21
Heritage Pharma,2015,at_average,0,7
Heritage Pharma,2015,below_average,-34526404.53,18
Heritage Pharma,2016,above_average,4156469.1900000013,20
Heritage Pharma,2016,at_average,0,6
Heritage Pharma,2016,below_average,-18545634.519999996,21
Heritage Pharma,2017,above_average,11716705.719999993,23
Heritage Pharma,2017,at_average,0,4
Heritage Pharma,2017,below_average,-20253093.4,22
Hi-Tech/Akorn C,2013,above_average,15865916.179999998,21
Hi-Tech/Akorn C,2013,at_average,0,1
Hi-Tech/Akorn C,2013,below_average,-5275912.74,15
Hi-Tech/Akorn C,2014,above_average,13399724.79,19
Hi-Tech/Akorn C,2014,at_average,0,2
Hi-Tech/Akorn C,2014,below_average,-6397508.350000005,18
Hi-Tech/Akorn C,2015,above_average,21605326.04,20
Hi-Tech/Akorn C,2015,at_average,0,2
Hi-Tech/Akorn C,2015,below_average,-6838237.600000001,18
Hi-Tech/Akorn C,2016,above_average,7036147.2700000005,19
Hi-Tech/Akorn C,2016,at_average,0,2
Hi-Tech/Akorn C,2016,below_average,-45540846.08,19
Hi-Tech/Akorn C,2017,above_average,8890372.19,15
Hi-Tech/Akorn C,2017,at_average,0,6
Hi-Tech/Akorn C,2017,below_average,-18190054.389999997,22
Hi-Tech/Akorn C*,2013,below_average,-636837.2000000001,1
Hi-Tech/Akorn C*,2014,below_average,-807225,1
Hi-Tech/Akorn C*,2015,below_average,-605135,1
Hi-Tech/Akorn C*,2016,below_average,-728511.0000000001,1
Hi-Tech/Akorn C*,2017,below_average,-498234,1
Hi-Tech/Teva,2013,above_average,725818.9099999999,3
Hi-Tech/Teva,2014,above_average,541855.41,3
Hi-Tech/Teva,2015,above_average,272322.39999999997,2
Hi-Tech/Teva,2015,below_average,-34266.40000000003,1
Hi-Tech/Teva,2016,above_average,167061.08,3
Hi-Tech/Teva,2017,above_average,33456,3
"Hikma Americas,",2017,at_average,0,1
Hill Derm/Pierr,2017,at_average,0,1
Home Aide Diagn,2013,above_average,6852.000000000097,1
Home Aide Diagn,2013,at_average,0,3
Home Aide Diagn,2014,above_average,18301.50000000026,1
Home Aide Diagn,2014,at_average,0,3
Home Aide Diagn,2014,below_average,-1165,1
Home Aide Diagn,2015,above_average,77705.2000000011,1
Home Aide Diagn,2015,at_average,0,3
Home Aide Diagn,2015,below_average,-100128.00000000001,1
Home Aide Diagn,2016,above_average,79715.69999999924,1
Home Aide Diagn,2016,at_average,0,3
Home Aide Diagn,2016,below_average,-94892.40000000001,1
Home Aide Diagn,2017,above_average,189207.89999999886,1
Home Aide Diagn,2017,at_average,0,4
Home Aide Diagn,2017,below_average,-118622.59999999999,1
Horizon Pharma,2013,at_average,0,3
Horizon Pharma,2014,at_average,0,4
Horizon Pharma,2015,at_average,0,6
Horizon Pharma,2016,at_average,0,6
Horizon Pharma,2017,at_average,0,7
Hospira-Novaplu,2017,above_average,3924.8799999999997,1
Hospira-Novaplu,2017,below_average,-154923.86,5
Hospira/Alvogen,2013,below_average,-665.000000000002,1
Hospira/Alvogen,2014,below_average,-8119.999999999999,1
Hospira/Alvogen,2015,below_average,-16077.599999999997,1
Hospira/Alvogen,2016,below_average,-4240,1
Hospira/Alvogen,2017,below_average,-1235.8000000000002,1
Hospira/Icu Med,2017,above_average,120954.99999999996,7
Hospira/Icu Med,2017,at_average,0,1
Hospira/Icu Med,2017,below_average,-146981.19999999995,7
Hospira/Pfizer,2017,above_average,1035141.12,15
Hospira/Pfizer,2017,at_average,0,15
Hospira/Pfizer,2017,below_average,-33144161.220000003,37
Hospira/Pfizer*,2017,at_average,0,1
Hospira/Pfizer*,2017,below_average,-3749069.3,5
"IGI Labs, Inc./",2013,above_average,309442,1
"IGI Labs, Inc./",2013,below_average,-51622.90000000004,1
"IGI Labs, Inc./",2014,above_average,836393.9999999997,1
"IGI Labs, Inc./",2014,below_average,-829087.4,2
"IGI Labs, Inc./",2015,above_average,218917.90000000002,2
"IGI Labs, Inc./",2015,below_average,-2251341,2
"IGI Labs, Inc./",2016,above_average,4384263.6,3
"IGI Labs, Inc./",2016,below_average,-1009825,1
"IGI Labs, Inc./",2017,above_average,14617218.8,6
"IGI Labs, Inc./",2017,below_average,-1106354.7000000002,1
Impax Generics,2017,above_average,11965154.91,6
Impax Generics,2017,below_average,-2507702,5
Impax Pharmaceu,2013,at_average,0,1
Impax Pharmaceu,2014,at_average,0,1
Impax Pharmaceu,2015,at_average,0,2
Impax Pharmaceu,2016,at_average,0,2
Impax Pharmaceu,2017,at_average,0,2
Impax Pharmaceu*,2013,at_average,0,1
Impax Pharmaceu*,2014,at_average,0,1
Impax Pharmaceu*,2015,at_average,0,1
Impax Pharmaceu*,2016,at_average,0,1
Impax Pharmaceu*,2017,at_average,0,1
Incyte Corporat,2013,at_average,0,1
Incyte Corporat,2014,at_average,0,1
Incyte Corporat,2015,at_average,0,1
Incyte Corporat,2016,at_average,0,1
Incyte Corporat,2017,at_average,0,1
Indivior Inc.,2013,at_average,0,1
Indivior Inc.,2014,at_average,0,1
Indivior Inc.,2015,at_average,0,2
Indivior Inc.,2016,at_average,0,2
Indivior Inc.,2017,at_average,0,2
Ingenus Pharmac,2013,below_average,-2325228.4500000007,3
Ingenus Pharmac,2014,above_average,65541.12,1
Ingenus Pharmac,2014,below_average,-3039314.54,4
Ingenus Pharmac,2015,above_average,2818797.2,3
Ingenus Pharmac,2015,below_average,-1112382.85,3
Ingenus Pharmac,2016,above_average,6606790.96,3
Ingenus Pharmac,2016,below_average,-301502.32000000007,3
Ingenus Pharmac,2017,above_average,5742040.02,2
Ingenus Pharmac,2017,below_average,-2790850.1700000004,5
Insulet Corpora,2017,at_average,0,1
Insys Therapeut,2013,at_average,0,1
Insys Therapeut,2014,at_average,0,1
Insys Therapeut,2015,at_average,0,1
Insys Therapeut,2016,at_average,0,1
Insys Therapeut,2017,at_average,0,1
Int'L Ethical,2014,at_average,0,1
Int'L Ethical,2015,at_average,0,1
Int'L Ethical,2016,at_average,0,1
Int'L Ethical,2017,at_average,0,1
Intercept Pharm,2017,at_average,0,1
International L,2013,below_average,-45275390.47,12
International L,2014,above_average,128842.1999999998,1
International L,2014,below_average,-50365559.37,14
International L,2015,below_average,-43268784.26,17
International L,2016,above_average,778626.7999999998,1
International L,2016,below_average,-39621801.11,16
International L,2017,below_average,-19288459.36,17
International M,2013,above_average,399.59,1
International M,2013,at_average,0,2
International M,2014,above_average,1018.52,2
International M,2014,at_average,0,1
International M,2015,above_average,4452.030000000004,2
International M,2015,at_average,0,1
International M,2016,above_average,17387.75,2
International M,2016,at_average,0,1
International M,2017,above_average,199677.04000000004,3
International M*,2013,above_average,204477.1,1
International M*,2014,above_average,232377.6,1
International M*,2015,above_average,200998.6,1
International M*,2016,above_average,245912.7,1
International M*,2017,above_average,229882.5,1
Ipsen Biopharma,2013,at_average,0,1
Ipsen Biopharma,2014,at_average,0,1
Ipsen Biopharma,2015,at_average,0,2
Ipsen Biopharma,2016,at_average,0,2
Ipsen Biopharma,2017,at_average,0,2
Iroko Pharmaceu,2014,at_average,0,1
Iroko Pharmaceu,2015,at_average,0,2
Iroko Pharmaceu,2016,at_average,0,2
Iroko Pharmaceu,2017,at_average,0,3
Iroko Pharmaceu*,2013,at_average,0,1
Iroko Pharmaceu*,2014,at_average,0,1
Iroko Pharmaceu*,2015,at_average,0,1
Iroko Pharmaceu*,2016,at_average,0,1
Iroko Pharmaceu*,2017,at_average,0,1
J&J Cons Prod,2017,at_average,0,1
Jacobus Pharm.,2013,at_average,0,1
Jacobus Pharm.,2014,at_average,0,1
Jacobus Pharm.,2015,at_average,0,1
Jacobus Pharm.,2016,at_average,0,1
Jacobus Pharm.,2017,below_average,-235866,1
Janssen Biotech,2013,at_average,0,4
Janssen Biotech,2014,at_average,0,4
Janssen Biotech,2015,at_average,0,4
Janssen Biotech,2016,at_average,0,4
Janssen Biotech,2017,at_average,0,5
Janssen Biotech*,2013,at_average,0,1
Janssen Biotech*,2014,at_average,0,1
Janssen Biotech*,2015,at_average,0,1
Janssen Biotech*,2016,at_average,0,1
Janssen Biotech*,2017,at_average,0,1
Janssen Pharm.,2013,at_average,0,29
Janssen Pharm.,2014,at_average,0,30
Janssen Pharm.,2015,at_average,0,32
Janssen Pharm.,2016,at_average,0,32
Janssen Pharm.,2017,at_average,0,33
Janssen Pharmac,2013,at_average,0,2
Janssen Pharmac,2014,at_average,0,2
Janssen Pharmac,2015,at_average,0,2
Janssen Pharmac,2016,at_average,0,2
Janssen Pharmac,2017,at_average,0,2
Janssen Product,2013,at_average,0,5
Janssen Product,2014,at_average,0,5
Janssen Product,2015,at_average,0,6
Janssen Product,2016,at_average,0,6
Janssen Product,2017,at_average,0,6
Jaymac Pharma,2017,at_average,0,1
Jazz Pharmaceut,2013,at_average,0,2
Jazz Pharmaceut,2014,at_average,0,2
Jazz Pharmaceut,2015,at_average,0,2
